id	site	plot	species	value	old_name	habitat	veg	aliens	alititude	soil
330	6	6.2	Protea_cynaroides	1		tms/gravel	fynbos	cleared	high	tms
331	6	6.2	Stilbe_vestita	1		tms/gravel	fynbos	cleared	high	tms
332	6	6.2	Syncarpha_vestita	1		tms/gravel	fynbos	cleared	high	tms
333	6	6.3	Berzelia_lanuginosa	1		tms/gravel	fynbos	cleared	high	tms
334	6	6.3	Bobartia_gladiata	1		tms/gravel	fynbos	cleared	high	tms
335	6	6.3	Crassula_coccinea	1		tms/gravel	fynbos	cleared	high	tms
336	6	6.3	Erica_coccinea	1	Erica_sp_2007/84	tms/gravel	fynbos	cleared	high	tms
337	6	6.3	Ficinia_filiformis	1	Ficinia_tussock_2007/83	tms/gravel	fynbos	cleared	high	tms
338	6	6.3	Rapanea_melanophloes	1		tms/gravel	fynbos	cleared	high	tms
339	6	6.3	Tetraria_compar	1		tms/gravel	fynbos	cleared	high	tms
340	6	6.3	Helichrysum_cymosum	1	Helichrysum_cymosum_2007/82	tms/gravel	fynbos	cleared	high	tms
341	6	6.4	Stavia_radiata_	1		tms/gravel	fynbos	cleared	high	tms
342	6	6.4	Ficinia_oligantha	1		tms/gravel	fynbos	cleared	high	tms
343	6	6.5	Aristea_macrocarpa	1		tms/gravel	fynbos	cleared	high	tms
344	6	6.5	Erica_tristis	1		tms/gravel	fynbos	cleared	high	tms
345	6	6.6	Chrysocoma_coma-aurea	1	Asteracea_2007_87	tms/gravel	fynbos	cleared	high	tms
346	6	6.6	Capeobolus_brevicaulis	1		tms/gravel	fynbos	cleared	high	tms
347	6	6.6	Erica_baccans	1	Erica_sp_2007/85	tms/gravel	fynbos	cleared	high	tms
348	6	6.6	Restio_triticeus	1	Restio_sp_2007/86	tms/gravel	fynbos	cleared	high	tms
349	6	6.6	Staberoha_cernua_	1		tms/gravel	fynbos	cleared	high	tms
350	6	6.6	Thesium_virgatum	1	Thesium_sp_2007/84	tms/gravel	fynbos	cleared	high	tms
351	6	6.6	Erica_hispidula	1		tms/gravel	fynbos	cleared	high	tms
352	6	6.6	Phylica_buxifolia	1		tms/gravel	fynbos	cleared	high	tms
353	7	7.1	Acacia_longifolia	1		tms/gravel	fynbos	cleared	med	tms
354	7	7.1	Agathosma_sp_	1		tms/gravel	fynbos	cleared	med	tms
355	7	7.1	Alciope_tabularis	1		tms/gravel	fynbos	cleared	med	tms
356	7	7.1	Asparagus_rubicundus	1		tms/gravel	fynbos	cleared	med	tms
357	7	7.1	Cannamois_virgata	1		tms/gravel	fynbos	cleared	med	tms
358	7	7.1	Cliffortia_filifolia	1		tms/gravel	fynbos	cleared	med	tms
359	7	7.1	Cliffortia_stricta	1		tms/gravel	fynbos	cleared	med	tms
360	7	7.1	Elytropappus_scaber	1		tms/gravel	fynbos	cleared	med	tms
361	7	7.1	Erica_abietina	1		tms/gravel	fynbos	cleared	med	tms
362	7	7.1	Ficinia_bulbosa	1		tms/gravel	fynbos	cleared	med	tms
363	7	7.1	Ficinia_deusta	1		tms/gravel	fynbos	cleared	med	tms
365	7	7.1	Hypodiscus_wildenowia	1		tms/gravel	fynbos	cleared	med	tms
366	7	7.1	Iridaceae_bulb_2007/57	1		tms/gravel	fynbos	cleared	med	tms
367	7	7.1	Ischyrolepis_capensis	1		tms/gravel	fynbos	cleared	med	tms
368	7	7.1	Knowltonia_capensis	1		tms/gravel	fynbos	cleared	med	tms
369	7	7.1	Leucospermum_conocarpodendron	1		tms/gravel	fynbos	cleared	med	tms
370	7	7.1	Lobelia_pinifolia	1		tms/gravel	fynbos	cleared	med	tms
371	7	7.1	metalasia_muricata	1		tms/gravel	fynbos	cleared	med	tms
372	7	7.1	Muraltia_stipulaceae	1	Muraltia_soft_2007/50	tms/gravel	fynbos	cleared	med	tms
373	7	7.1	Oftia_africana_	1		tms/gravel	fynbos	cleared	med	tms
374	7	7.1	Oxalis_versicolor	1		tms/gravel	fynbos	cleared	med	tms
375	7	7.1	Passerina_corymbosa	1		tms/gravel	fynbos	cleared	med	tms
376	7	7.1	Pelargonium_triste	1		tms/gravel	fynbos	cleared	med	tms
377	7	7.1	Pentashistis_barbata	1	Pentaschistis_sp_2007/56	tms/gravel	fynbos	cleared	med	tms
378	7	7.1	Phylica_imberbis	1		tms/gravel	fynbos	cleared	med	tms
379	7	7.1	Rhus_lucida	1		tms/gravel	fynbos	cleared	med	tms
380	7	7.1	Scabiosa_columbaria	1		tms/gravel	fynbos	cleared	med	tms
381	7	7.1	Pseudopentameris_macrantha	1	Site_1_grass_2007/56	tms/gravel	fynbos	cleared	med	tms
382	7	7.1	Stavia_radiata_	1		tms/gravel	fynbos	cleared	med	tms
383	7	7.1	Struthiola_argentium	1		tms/gravel	fynbos	cleared	med	tms
384	7	7.1	Tetraria_fimbriolata	1		tms/gravel	fynbos	cleared	med	tms
385	7	7.1	Tetraria_microstachys	1		tms/gravel	fynbos	cleared	med	tms
	7	7.1	Tetraria_pleistacha	1		tms/gravel	fynbos	cleared	med	tms
386	7	7.1	Trichocephalus_stipularis	1		tms/gravel	fynbos	cleared	med	tms
387	7	7.1	Watsonia_borbonica	1		tms/gravel	fynbos	cleared	med	tms
389	7	7.2	Aristea_macrocarpa	1		tms/gravel	fynbos	cleared	med	tms
390	7	7.2	Aspalathus_juniperina	1	Aspalathus_sp_2007/57	tms/gravel	fynbos	cleared	med	tms
391	7	7.2	Olea_capensis	1		tms/gravel	fynbos	cleared	med	tms
392	7	7.2	Pelargonium_myrrhifolium	1		tms/gravel	fynbos	cleared	med	tms
393	7	7.2	Tarchonanthus_camphoratus	1		tms/gravel	fynbos	cleared	med	tms
394	7	7.3	Diosma_hirsuta	1		tms/gravel	fynbos	cleared	med	tms
395	7	7.3	Erica_nudiflora	1	Erica_sp1_2007/51	tms/gravel	fynbos	cleared	med	tms
396	7	7.3	Rhynchosia_ferulifolia	1		tms/gravel	fynbos	cleared	med	tms
397	7	7.3	Roella_ciliata	1		tms/gravel	fynbos	cleared	med	tms
398	7	7.3	Stoebe_cinerea	1		tms/gravel	fynbos	cleared	med	tms
399	7	7.3	Gnidia_juniperifolia	1		tms/gravel	fynbos	cleared	med	tms
400	7	7.4	Agathosma_ciliaris	1		tms/gravel	fynbos	cleared	med	tms
401	7	7.4	Montinia_caryophyllacea	1		tms/gravel	fynbos	cleared	med	tms
402	7	7.4	Rhus_tomentosa	1		tms/gravel	fynbos	cleared	med	tms
403	7	7.5	Acacia_cyclops	1		tms/gravel	fynbos	cleared	med	tms
404	7	7.5	Erica_plukenetii	1		tms/gravel	fynbos	cleared	med	tms
405	7	7.5	Hermanthus_sp	1		tms/gravel	fynbos	cleared	med	tms
406	7	7.5	Leucadendron_salignum	1		tms/gravel	fynbos	cleared	med	tms
407	7	7.5	Salvia_africana-caerula	1		tms/gravel	fynbos	cleared	med	tms
408	7	7.5	Ficinia_indica	1	Ficinia_cf_indica_2007/55	tms/gravel	fynbos	cleared	med	tms
409	7	7.5	Tribolium_uniolae	1		tms/gravel	fynbos	cleared	med	tms
410	7	7.6	Agathosma_imbricata	1		tms/gravel	fynbos	cleared	med	tms
411	7	7.6	Diosma_oppisitifolia	1		tms/gravel	fynbos	cleared	med	tms
412	7	7.6	Helichrysum_cylindriflorum	1		tms/gravel	fynbos	cleared	med	tms
413	7	7.6	Rhus_laevigata	1		tms/gravel	fynbos	cleared	med	tms
414	8	8.1	Acacia_longifolia	1		tms/gravel	fynbos	yes	med	tms
415	8	8.1	Acacia_saligna	1		tms/gravel	fynbos	yes	med	tms
416	8	8.1	Aspalathus_divericata	1		tms/gravel	fynbos	yes	med	tms
417	8	8.1	Briza_maxima	1		tms/gravel	fynbos	yes	med	tms
418	8	8.1	Centella_affinis	1	Centella_sp_2007/59	tms/gravel	fynbos	yes	med	tms
419	8	8.1	Cliffortia_stricta	1		tms/gravel	fynbos	yes	med	tms
420	8	8.1	Cyanella_hyacinthoides	1		tms/gravel	fynbos	yes	med	tms
421	8	8.1	Cyphia_bulbosa	1		tms/gravel	fynbos	yes	med	tms
422	8	8.1	Diospyros_glabra	1		tms/gravel	fynbos	yes	med	tms
423	8	8.1	Ehrharta_calycina	1		tms/gravel	fynbos	yes	med	tms
424	8	8.1	Elytropappus_scaber	1		tms/gravel	fynbos	yes	med	tms
425	8	8.1	Ficinia_deusta	1		tms/gravel	fynbos	yes	med	tms
426	8	8.1	Ficinia_nigrescens	1		tms/gravel	fynbos	yes	med	tms
427	8	8.1	Helichrysum_litorale	1	Helichrysum_indicum_2007/60	tms/gravel	fynbos	yes	med	tms
428	8	8.1	Indigofera_mauritanica	1		tms/gravel	fynbos	yes	med	tms
429	8	8.1	Lachnaea_sp	1		tms/gravel	fynbos	yes	med	tms
430	8	8.1	Leucospermum_conocarpodendron	1		tms/gravel	fynbos	yes	med	tms
431	8	8.1	Lobelia_pinifolia	1		tms/gravel	fynbos	yes	med	tms
432	8	8.1	Montinia_caryophyllacea	1		tms/gravel	fynbos	yes	med	tms
433	8	8.1	Oxalis_purpurea	1		tms/gravel	fynbos	yes	med	tms
434	8	8.1	Passerina_corymbosa	1		tms/gravel	fynbos	yes	med	tms
435	8	8.1	Pelargonium_triste	1		tms/gravel	fynbos	yes	med	tms
436	8	8.1	Rhus_tomentosa	1		tms/gravel	fynbos	yes	med	tms
437	8	8.1	Senecio_pubigeris	1		tms/gravel	fynbos	yes	med	tms
438	8	8.1	Stoebe_cinerea	1		tms/gravel	fynbos	yes	med	tms
439	8	8.1	Struthiola_argentium	1		tms/gravel	fynbos	yes	med	tms
440	8	8.1	Thesium_strictum	1		tms/gravel	fynbos	yes	med	tms
441	8	8.1	Trichocephalus_stipularis	1		tms/gravel	fynbos	yes	med	tms
442	8	8.1	Watsonia_borbonica	1		tms/gravel	fynbos	yes	med	tms
443	8	8.1	Hypochoeris_radicata	1	Weed_sp_2007/57	tms/gravel	fynbos	yes	med	tms
444	8	8.1	Oxalis_pescapri	1	Oxalis_2007/62	tms/gravel	fynbos	yes	med	tms
445	8	8.2	Asparagus_compactus	1		tms/gravel	fynbos	yes	med	tms
446	8	8.2	Festuca_scabra	1		tms/gravel	fynbos	yes	med	tms
447	8	8.2	Ficinia_zeyherii	1		tms/gravel	fynbos	yes	med	tms
448	8	8.2	Gnidia_juniperifolia	1		tms/gravel	fynbos	yes	med	tms
449	8	8.2	metalasia_muricata	1		tms/gravel	fynbos	yes	med	tms
450	8	8.2	Pentaschistis_airoides	1		tms/gravel	fynbos	yes	med	tms
451	8	8.2	Phylica_imberbis	1		tms/gravel	fynbos	yes	med	tms
452	8	8.2	Pinus_pinaster	1		tms/gravel	fynbos	yes	med	tms
453	8	8.2	Podalyria_argentea	1		tms/gravel	fynbos	yes	med	tms
454	8	8.2	Protea_repens	1		tms/gravel	fynbos	yes	med	tms
455	8	8.2	Rhus_lucida	1		tms/gravel	fynbos	yes	med	tms
456	8	8.2	Rhus_rosmarinifolia	1		tms/gravel	fynbos	yes	med	tms
457	8	8.2	Salvia_africana-caerula	1		tms/gravel	fynbos	yes	med	tms
458	8	8.2	Wachendorfia_paniculata	1		tms/gravel	fynbos	yes	med	tms
459	8	8.3	Aristea_macrocarpa	1		tms/gravel	fynbos	yes	med	tms
460	8	8.3	Cannamois_virgata	1		tms/gravel	fynbos	yes	med	tms
461	8	8.3	Conyza_bonariensis	1		tms/gravel	fynbos	yes	med	tms
462	8	8.3	Ehrharta_ramosa_	1		tms/gravel	fynbos	yes	med	tms
463	8	8.3	Ficinia_filiformis	1	Ficinia_sp_2007/60	tms/gravel	fynbos	yes	med	tms
464	8	8.3	Gladilous_debilus	1		tms/gravel	fynbos	yes	med	tms
465	8	8.3	Olea_capensis	1		tms/gravel	fynbos	yes	med	tms
466	8	8.3	Pteridium_aquilinum	1		tms/gravel	fynbos	yes	med	tms
467	8	8.3	Rhus_laevigata	1		tms/gravel	fynbos	yes	med	tms
468	8	8.4	Babiana_sp_2007/65	1		tms/gravel	fynbos	yes	med	tms
469	8	8.4	Bolusafra_bituminosa	1		tms/gravel	fynbos	yes	med	tms
471	8	8.4	Helichrysum_sp	1		tms/gravel	fynbos	yes	med	tms
472	8	8.4	Oxalis_sp_2007/63	1	Oxalis_sp_2007/63	tms/gravel	fynbos	yes	med	tms
473	8	8.4	Tetraria_cuspidata	1		tms/gravel	fynbos	yes	med	tms
474	8	8.5	Agathosma_imbricata	1		tms/gravel	fynbos	yes	med	tms
475	8	8.5	Asparagus_capensis	1		tms/gravel	fynbos	yes	med	tms
476	8	8.5	Hakea_suaviolens	1		tms/gravel	fynbos	yes	med	tms
477	8	8.5	Hermanthus_sp	1		tms/gravel	fynbos	yes	med	tms
478	8	8.5	Knowltonia_capensis	1		tms/gravel	fynbos	yes	med	tms
479	8	8.5	Pelargonium_cucullatum	1		tms/gravel	fynbos	yes	med	tms
480	8	8.5	Syncarpha_gnaphaloides	1		tms/gravel	fynbos	yes	med	tms
481	8	8.6	Bobartia_gladiata	1		tms/gravel	fynbos	yes	med	tms
482	8	8.6	Helichrysum_cymosum	1	Helichrysum_sp_2007/66	tms/gravel	fynbos	yes	med	tms
483	8	8.6	Protea_lepidocarpodendron	1		tms/gravel	fynbos	yes	med	tms
484	8	8.6	Oxalis_versicolor	1	Oxalis_sp_2007/64	tms/gravel	fynbos	yes	med	tms
485	9	9.1	Acacia_cyclops	1		tms/gravel	fynbos	no	med	tms
486	9	9.1	Alciope_tabularis	1		tms/gravel	fynbos	no	med	tms
487	9	9.1	Anthospermum_aethiopicum	1		tms/gravel	fynbos	no	med	tms
488	9	9.1	Aristea_macrocarpa	1		tms/gravel	fynbos	no	med	tms
489	9	9.1	Bolusafra_bituminosa	1		tms/gravel	fynbos	no	med	tms
490	9	9.1	Cliffortia_filifolia	1		tms/gravel	fynbos	no	med	tms
491	9	9.1	Cliffortia_stricta	1		tms/gravel	fynbos	no	med	tms
492	9	9.1	Cymbopogon_marginatus	1		tms/gravel	fynbos	no	med	tms
493	9	9.1	Diosma_hirsuta	1		tms/gravel	fynbos	no	med	tms
494	9	9.1	Diospyros_glabra	1		tms/gravel	fynbos	no	med	tms
495	9	9.1	Euryops_abrotanifolius	1		tms/gravel	fynbos	no	med	tms
496	9	9.1	Ficinia_trichoides	1	Ficinia_ramosissima_2007/68	tms/gravel	fynbos	no	med	tms
497	9	9.1	Ficinia_filiformis	1	Ficinia_tenuifolia_2007/67	tms/gravel	fynbos	no	med	tms
498	9	9.1	Gnidia_juniperifolia	1		tms/gravel	fynbos	no	med	tms
499	9	9.1	Gnidia_parviflora	1		tms/gravel	fynbos	no	med	tms
500	9	9.1	Hermania_hyssopifolia	1	Hermania_sp_2007/70	tms/gravel	fynbos	no	med	tms
501	9	9.1	Hermanthus_protinius	1		tms/gravel	fynbos	no	med	tms
502	9	9.1	Hyobanche	1		tms/gravel	fynbos	no	med	tms
503	9	9.1	Leucospermum_conocarpodendron	1		tms/gravel	fynbos	no	med	tms
504	9	9.1	Montinia_caryophyllacea	1		tms/gravel	fynbos	no	med	tms
505	9	9.1	Olea_capensis	1		tms/gravel	fynbos	no	med	tms
506	9	9.1	Passerina_corymbosa	1		tms/gravel	fynbos	no	med	tms
507	9	9.1	Phylica_imberbis	1		tms/gravel	fynbos	no	med	tms
508	9	9.1	Protea_lepidocarpodendron	1		tms/gravel	fynbos	no	med	tms
509	9	9.1	Pteridium_aquilinum	1		tms/gravel	fynbos	no	med	tms
510	9	9.1	Rhus_laevigata	1		tms/gravel	fynbos	no	med	tms
511	9	9.1	Rhus_lucida	1		tms/gravel	fynbos	no	med	tms
512	9	9.1	Rhus_tomentosa	1		tms/gravel	fynbos	no	med	tms
513	9	9.1	Stoebe_cinerea	1		tms/gravel	fynbos	no	med	tms
514	9	9.1	Thesium_strictum	1		tms/gravel	fynbos	no	med	tms
515	9	9.1	Tritoniopsis	1		tms/gravel	fynbos	no	med	tms
516	9	9.1	Watsonia_borbonica	1		tms/gravel	fynbos	no	med	tms
517	9	9.1	Ficinia_oligantha	1		tms/gravel	fynbos	no	med	tms
518	9	9.2	Indigofera_filiformis	1	Indigofera_sp_2007/69	tms/gravel	fynbos	no	med	tms
519	9	9.2	Myrsine_africana	1		tms/gravel	fynbos	no	med	tms
520	9	9.2	Osteospermum_ciliatum	1	Osteospermum_2007/71	tms/gravel	fynbos	no	med	tms
521	9	9.2	Pelargonium_triste	1		tms/gravel	fynbos	no	med	tms
522	9	9.2	Pinus_pinaster	1		tms/gravel	fynbos	no	med	tms
523	9	9.3	Cassytha_ciliolata	1		tms/gravel	fynbos	no	med	tms
524	9	9.3	Clutia_alaternoides	1		tms/gravel	fynbos	no	med	tms
525	9	9.3	Senecio_pubigerus	1		tms/gravel	fynbos	no	med	tms
526	9	9.4	Berzelia_lanuginosa	1		tms/gravel	fynbos	no	med	tms
527	9	9.4	Carpacoce_spermacocea	1		tms/gravel	fynbos	no	med	tms
528	9	9.4	Erica_hirtiflora	1	Erica_sp_2007/72	tms/gravel	fynbos	no	med	tms
529	9	9.4	Leucadendron_salignum	1		tms/gravel	fynbos	no	med	tms
530	9	9.4	Morella_quercifolia	1		tms/gravel	fynbos	no	med	tms
531	9	9.4	Pelargonium_cucullatum	1		tms/gravel	fynbos	no	med	tms
532	9	9.5	Cissampelos_capensis	1		tms/gravel	fynbos	no	med	tms
533	9	9.5	Peucadanum_ferulaceum	1		tms/gravel	fynbos	no	med	tms
534	9	9.5	Protea_repens	1		tms/gravel	fynbos	no	med	tms
535	9	9.6	Cullumia_squarosa	1		tms/gravel	fynbos	no	med	tms
	9	9.6	Pentashistis_rigidissima	1	pentaschistis_sp_2007/9	tms/gravel	fynbos	no	med	tms
536	10	10.1	Acacia_cyclops	1		granite_fynbos	fynbos	no	med	granite
537	10	10.1	Cannamois_virgata	1		granite_fynbos	fynbos	no	med	granite
538	10	10.1	Cassytha_ciliolata	1		granite_fynbos	fynbos	no	med	granite
539	10	10.1	Colopsis_viminea	1	Colopsis_sp_2007/129	granite_fynbos	fynbos	no	med	granite
540	10	10.1	Cymbopogon_marginatus	1		granite_fynbos	fynbos	no	med	granite
541	10	10.1	Elytropappus_scaber	1		granite_fynbos	fynbos	no	med	granite
542	10	10.1	Erica_baccans	1		granite_fynbos	fynbos	no	med	granite
543	10	10.1	Erica_cerinthoides	1		granite_fynbos	fynbos	no	med	granite
544	10	10.1	Erica_plukenetii	1		granite_fynbos	fynbos	no	med	granite
545	10	10.1	Ficinia_brevifolia	1		granite_fynbos	fynbos	no	med	granite
546	10	10.1	Ficinia_deusta	1		granite_fynbos	fynbos	no	med	granite
547	10	10.1	Ficinia_sp1	1	Ficinia_flat_sp_2007/127	granite_fynbos	fynbos	no	med	granite
548	10	10.1	Ficinia_nigrescens	1		granite_fynbos	fynbos	no	med	granite
549	10	10.1	Hypodiscus_wildenowia	1		granite_fynbos	fynbos	no	med	granite
550	10	10.1	Ischyrolepis_capensis	1		granite_fynbos	fynbos	no	med	granite
551	10	10.1	Leucadendron_salignum	1		granite_fynbos	fynbos	no	med	granite
552	10	10.1	Leucospermum_conocarpodendron	1		granite_fynbos	fynbos	no	med	granite
553	10	10.1	metalasia_muricata	1		granite_fynbos	fynbos	no	med	granite
554	10	10.1	Microdon_dubius_	1		granite_fynbos	fynbos	no	med	granite
555	10	10.1	Muraltia_demissa	1	Muraltia_sp_2007/128	granite_fynbos	fynbos	no	med	granite
556	10	10.1	Pentaschistis_curvifolia	1		granite_fynbos	fynbos	no	med	granite
557	10	10.1	Protea_lepidocarpodendron	1		granite_fynbos	fynbos	no	med	granite
558	10	10.1	Rhus_rosmarinifolia	1		granite_fynbos	fynbos	no	med	granite
559	10	10.1	Stipagrostis_zeyheri_	1		granite_fynbos	fynbos	no	med	granite
560	10	10.1	Stoebe_cinerea	1		granite_fynbos	fynbos	no	med	granite
561	10	10.1	Thamnochortus_gracilus	1		granite_fynbos	fynbos	no	med	granite
562	10	10.1	Trichocephalus_stipularis	1		granite_fynbos	fynbos	no	med	granite
563	10	10.1	Tritoniopsis_sp	1		granite_fynbos	fynbos	no	med	granite
564	10	10.1	Wachendorfia_paniculata	1		granite_fynbos	fynbos	no	med	granite
565	10	10.1	Ficinia_indica_2007/127	1		granite_fynbos	fynbos	no	med	granite
	10	10.1	Aizoon_paniculatum	1		granite_fynbos	fynbos	no	med	granite
566	10	10.2	Anthospermum_aethiopicum	1		granite_fynbos	fynbos	no	med	granite
567	10	10.2	Hibiscus_aethiopicus	1		granite_fynbos	fynbos	no	med	granite
568	10	10.2	Merxmuellera_rufa	1		granite_fynbos	fynbos	no	med	granite
569	10	10.2	Stavia_radiata_	1		granite_fynbos	fynbos	no	med	granite
570	10	10.2	Struthiola_ciliata	1		granite_fynbos	fynbos	no	med	granite
571	10	10.3	chrysanthemoides_monolifera	1		granite_fynbos	fynbos	no	med	granite
572	10	10.3	Diospyros_glabra	1		granite_fynbos	fynbos	no	med	granite
573	10	10.3	Caesia_contorta	1	Iridaceae_bulb_2007/131	granite_fynbos	fynbos	no	med	granite
574	10	10.3	Oxalis_polyphylla	1		granite_fynbos	fynbos	no	med	granite
575	10	10.3	Rafnia_angulata	1		granite_fynbos	fynbos	no	med	granite
576	10	10.3	Tetraria_sylvatica	1		granite_fynbos	fynbos	no	med	granite
577	10	10.3	Ficinia_oligantha	1		granite_fynbos	fynbos	no	med	granite
578	10	10.4	Dilateris_pillansii	1		granite_fynbos	fynbos	no	med	granite
579	10	10.4	Diosma_oppisitifolia	1		granite_fynbos	fynbos	no	med	granite
580	10	10.4	Eucalyptus_sp	1		granite_fynbos	fynbos	no	med	granite
581	10	10.4	Pseudopentameris_macrantha	1		granite_fynbos	fynbos	no	med	granite
582	10	10.4	Tetraria_ustulata	1		granite_fynbos	fynbos	no	med	granite
	10	10.4	Pentashistis_aristoides	1	Pentashistis_2007/132	granite_fynbos	fynbos	no	med	granite
583	10	10.5	Chrysocoma_coma-aurea	1		granite_fynbos	fynbos	no	med	granite
584	10	10.5	Cliffortia_filifolia	1		granite_fynbos	fynbos	no	med	granite
585	10	10.5	Pentaschistis_malouinensis	1		granite_fynbos	fynbos	no	med	granite
586	10	10.6	Trachyandra_hirsutiflora	1		granite_fynbos	fynbos	no	med	granite
587	11	11.1	Acacia_cyclops	1		granite_fynbos	fynbos	no	low	granite
588	11	11.1	Acacia_saligna	1		granite_fynbos	fynbos	no	low	granite
589	11	11.1	Anthospermum_aethiopicum	1		granite_fynbos	fynbos	no	low	granite
590	11	11.1	Aristea_major	1		granite_fynbos	fynbos	no	low	granite
591	11	11.1	Berkheya_armata	1		granite_fynbos	fynbos	no	low	granite
592	11	11.1	Bobartia_indica	1		granite_fynbos	fynbos	no	low	granite
593	11	11.1	chrysanthemoides_monolifera	1		granite_fynbos	fynbos	no	low	granite
594	11	11.1	Cliffortia_filifolia	1		granite_fynbos	fynbos	no	low	granite
595	11	11.1	Cyanella_hyacinthoides	1		granite_fynbos	fynbos	no	low	granite
596	11	11.1	Cymbopogon_marginatus	1		granite_fynbos	fynbos	no	low	granite
597	11	11.1	Cymbopogon_marginatus	1		granite_fynbos	fynbos	no	low	granite
598	11	11.1	Elegia_juncea	1	Elegia_juncea_2007/135	granite_fynbos	fynbos	no	low	granite
599	11	11.1	Elytropappus_rhinocerotus	1		granite_fynbos	fynbos	no	low	granite
600	11	11.1	Elytropappus_scaber	1		granite_fynbos	fynbos	no	low	granite
601	11	11.1	Erica_baccans	1		granite_fynbos	fynbos	no	low	granite
602	11	11.1	Erica_cerinthoides	1		granite_fynbos	fynbos	no	low	granite
603	11	11.1	Erica_plukenetii	1		granite_fynbos	fynbos	no	low	granite
604	11	11.1	Euphorbia_tuberosa	1		granite_fynbos	fynbos	no	low	granite
605	11	11.1	Euryops_abrotanifolius	1		granite_fynbos	fynbos	no	low	granite
606	11	11.1	Ficinia_oligantha	1		granite_fynbos	fynbos	no	low	granite
607	11	11.1	Helichrysum_cymosum	1		granite_fynbos	fynbos	no	low	granite
608	11	11.1	Indigofera_mauritanica	1		granite_fynbos	fynbos	no	low	granite
609	11	11.1	Leucadendron_xanthoconas	1		granite_fynbos	fynbos	no	low	granite
610	11	11.1	Lichtensteinia_lacera	1		granite_fynbos	fynbos	no	low	granite
611	11	11.1	linum_africanum	1		granite_fynbos	fynbos	no	low	granite
612	11	11.1	Merxmuellera_rufa	1		granite_fynbos	fynbos	no	low	granite
613	11	11.1	Merxmuellera_stricta	1		granite_fynbos	fynbos	no	low	granite
614	11	11.1	metalasia_muricata	1		granite_fynbos	fynbos	no	low	granite
615	11	11.1	Microdon_dubius_	1		granite_fynbos	fynbos	no	low	granite
616	11	11.1	Otholobium_fruiticans	1		granite_fynbos	fynbos	no	low	granite
617	11	11.1	Pelargonium_elongatum	1		granite_fynbos	fynbos	no	low	granite
618	11	11.1	Penea_cneorum	1		granite_fynbos	fynbos	no	low	granite
619	11	11.1	Pentaschistis_barbata	1		granite_fynbos	fynbos	no	low	granite
620	11	11.1	Protea_lepidocarpodendron	1		granite_fynbos	fynbos	no	low	granite
621	11	11.1	Pseudopentameris_macrantha	1		granite_fynbos	fynbos	no	low	granite
622	11	11.1	Restio_triticeus	1	Restio_mottled_2007/133	granite_fynbos	fynbos	no	low	granite
623	11	11.1	Rhus_lucida	1		granite_fynbos	fynbos	no	low	granite
624	11	11.1	Rhus_rosmarinifolia	1		granite_fynbos	fynbos	no	low	granite
625	11	11.1	Stoebe_cinerea	1		granite_fynbos	fynbos	no	low	granite
626	11	11.1	Struthiola_ciliata	1		granite_fynbos	fynbos	no	low	granite
627	11	11.1	Tetraria_cuspidata	1		granite_fynbos	fynbos	no	low	granite
628	11	11.1	Tetraria_sylvatica	1	Tetraria_sp_2007/134	granite_fynbos	fynbos	no	low	granite
629	11	11.1	Thesium_strictum	1		granite_fynbos	fynbos	no	low	granite
630	11	11.1	Tribolium_uniolae	1		granite_fynbos	fynbos	no	low	granite
631	11	11.1	Tribolium_uniolae	1		granite_fynbos	fynbos	no	low	granite
632	11	11.1	Trichocephalus_stipularis	1		granite_fynbos	fynbos	no	low	granite
633	11	11.1	Trichocephalus_stipularis	1		granite_fynbos	fynbos	no	low	granite
634	11	11.1	Wachendorfia_paniculata	1		granite_fynbos	fynbos	no	low	granite
635	11	11.1	Watsonia_borbonica	1		granite_fynbos	fynbos	no	low	granite
636	11	11.1	Cassytha_ciliolata	1		granite_fynbos	fynbos	no	low	granite
637	11	11.1	Ischyrolepis_mottled_2007/133	1		granite_fynbos	fynbos	no	low	granite
638	11	11.1	Pelargonium_triste	1		granite_fynbos	fynbos	no	low	granite
639	11	11.2	Berkheya_barbata	1		granite_fynbos	fynbos	no	low	granite
640	11	11.2	Brunia_noduliflora	1		granite_fynbos	fynbos	no	low	granite
641	11	11.2	Lobostomon_fruticosus	1		granite_fynbos	fynbos	no	low	granite
642	11	11.2	Stoebe_fusca	1		granite_fynbos	fynbos	no	low	granite
643	11	11.2	Pelargonium_tabulare	1		granite_fynbos	fynbos	no	low	granite
644	11	11.3	Leucadendron_laureolum	1		granite_fynbos	fynbos	no	low	granite
645	11	11.3	Pelargonium_cucullatum	1		granite_fynbos	fynbos	no	low	granite
646	11	11.3	Tarchonanthus_camphoratus	1		granite_fynbos	fynbos	no	low	granite
647	11	11.3	Hyperinnia_hirta	1		granite_fynbos	fynbos	no	low	granite
648	11	11.4	Cleretum_herrei	1		granite_fynbos	fynbos	no	low	granite
649	11	11.4	Olea_capensis	1		granite_fynbos	fynbos	no	low	granite
650	11	11.4	Osteospermum_ciliatum	1	Osteospermum_2007/137	granite_fynbos	fynbos	no	low	granite
651	11	11.4	Rhus_tomentosa	1		granite_fynbos	fynbos	no	low	granite
652	11	11.5	Protea_lepidocarpodendron	1		granite_fynbos	fynbos	no	low	granite
